objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	sx	sy	sz	scripts	objvars
-1555290225	0	object/tangible/ground_spawning/area_spawner.iff	0	1514.21	6	1890.34	0.91165	0	0.410968	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1555290225|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|5.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_theed_terrorist_03|strSpawnerType|4|area|strSpawns|4|naboo/theed_terrorist|$|
-1550539875	0	object/tangible/terminal/terminal_mission.iff	0	681.854	8.422	1966.21	1	0	0	0	1	1	1	systems.missions.base.mission_terminal:planet_map.map_loc:planet_map.map_loc_attach	buildoutObjectId|0|-1550539875|$|
-1550073655	0	object/static/structure/naboo/elevated_walkway_cap_s01.iff	0	888.961	6	1628.55	0.92388	0	-0.382683	0	1	1	1		buildoutObjectId|0|-1550073655|$|
-1534211155	0	object/tangible/ground_spawning/area_spawner.iff	0	244.507	8.69723	1868.58	0.771472	0	0.636263	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1534211155|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|6.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_muskeg_radical_05|strSpawnerType|4|area|strSpawns|4|naboo/muskeg_radical|$|
-1526027737	0	object/static/structure/general/planter_generic_style_1.iff	0	669.112	6	1939.14	0.946042	0	-0.324043	0	1	1	1		buildoutObjectId|0|-1526027737|$|
-1520087612	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	1973.15	44.6822	1853.37	1	0	0	0	1	1	1	systems.spawning.patrol_point_setup	buildoutObjectId|0|-1520087612|ignoreInBuildoutArray|0|1|pointName|4|naboo_theed_borvo_15_12145803_2|registerWithController|0|1|$|
-1519321676	0	object/tangible/quest/blooming_sapflower.iff	0	1250.43	2.46253	1240.79	0.899427	0.0602347	0.412496	0.131339	1	1	1	quest.task.ground.retrieve_item_on_item	buildoutObjectId|0|-1519321676|$|
-1517888095	0	object/static/structure/general/planter_generic_style_4.iff	0	1271.78	6	1970.1	0.417595	0	0.908633	0	1	1	1		buildoutObjectId|0|-1517888095|$|
-1517196923	0	object/building/naboo/filler_building_naboo_theed_style_2.iff	0	424.091	5.84693	1988.59	-0.0257879	0	0.999667	0	1	1	1	structure.filler.filler	buildoutObjectId|0|-1517196923|$|
-1512641797	0	object/tangible/ground_spawning/area_spawner.iff	0	1589.53	14.4451	1542.12	0.185561	0	0.982633	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1512641797|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|7.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_brute_04|strSpawnerType|4|area|strSpawns|4|naboo/mummer_brute|$|
-1512208886	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	705.014	13.2635	1506.89	1	0	0	0	1	1	1	systems.spawning.patrol_point_setup	buildoutObjectId|0|-1512208886|ignoreInBuildoutArray|0|1|pointName|4|ac_mystril_skirmisher_10391088_3|registerWithController|0|1|$|
-1509260081	0	object/static/structure/naboo/poi_nboo_tent_small.iff	0	1958	44.8646	1822	0.998188	-0.00501847	-0.000199323	-0.0599558	1	1	1		buildoutObjectId|0|-1509260081|$|
-1506990104	0	object/tangible/ground_spawning/area_spawner.iff	0	435.046	10.1813	1691.7	0.980976	0	0.194131	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1506990104|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|7.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_peddler_06|strSpawnerType|4|area|strSpawns|4|naboo/theed_peddler|$|
-1504080616	0	object/tangible/quest/naboo_theed_terrorist_bomb.iff	0	1523.45	6	1945.41	0.123655	0	0.992325	0	1	1	1	quest.task.ground.retrieve_item_on_item:quest.util.retrieve_item_red_glow	buildoutObjectId|0|-1504080616|$|
-1495651428	0	object/tangible/ground_spawning/area_spawner.iff	0	1140.31	6	1954	1	0	0	0	1	1	1	systems.spawning.spawn_tangible	buildoutObjectId|0|-1495651428|registerWithController|0|1|spawn.object|4|object/tangible/meatlump/event/meatlump_bomb_01_10.iff|spawn.oid|6|77023194|$|
-1483043349	0	object/tangible/quest/naboo_theed_foul_earthen_mound.iff	0	1555.27	32.5364	1462.53	0.986215	0.00947521	-0.102397	-0.129634	1	1	1	quest.task.ground.retrieve_item_on_item	buildoutObjectId|0|-1483043349|$|
-1482240800	0	object/tangible/ground_spawning/area_spawner.iff	0	1630.72	10.0478	1606.54	0.402189	0	0.915557	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1482240800|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|7.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_brute_01|strSpawnerType|4|area|strSpawns|4|naboo/mummer_brute|$|
-1473428871	0	object/tangible/ground_spawning/patrol_spawner.iff	0	725.163	11.3033	1563.93	1	0	0	0	1	1	1	systems.spawning.spawner_patrol	buildoutObjectId|0|-1473428871|fltMaxSpawnTime|2|90.000000|fltMinSpawnTime|2|75.000000|fltRadius|2|5.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|patrolPathType|4|cycle|registerWithController|0|1|strName|4|ac_mystril_skirmisher|strPatrolPointNames|5|ac_mystril_skirmisher_10391040_1:ac_mystril_skirmisher_10391040_2:ac_mystril_skirmisher_10391040_3:ac_mystril_skirmisher_10391040_4:ac_mystril_skirmisher_10391040_5:ac_mystril_skirmisher_10391040_6:ac_mystril_skirmisher_10391040_7:|strSpawnerType|4|patrol|strSpawns|4|azure_cabal_mystril_skirmisher|$|
-1471718036	0	object/static/structure/naboo/elevated_walkway_cap_s01.iff	0	1387.43	5.92777	2037.21	0.938443	0	0.345433	0	1	1	1		buildoutObjectId|0|-1471718036|$|
-1470053377	0	object/tangible/terminal/terminal_mission_artisan.iff	0	705.967	6	1981.37	1	0	0	0	1	1	1	systems.missions.base.mission_terminal:planet_map.map_loc:planet_map.map_loc_attach	buildoutObjectId|0|-1470053377|intArtisan|0|1|$|
-1460588511	0	object/tangible/container/drum/large_plain_crate_s03.iff	0	1382.85	6.05447	1529.5	0.915116	0	0.40319	0	1	1	1	item.container.base.base_container	buildoutObjectId|0|-1460588511|$|
-1457197150	0	object/tangible/ground_spawning/patrol_spawner.iff	0	1970.61	43.7021	1831.51	1	0	0	0	1	1	1	systems.spawning.spawner_patrol	buildoutObjectId|0|-1457197150|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|0.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|patrolPathType|4|oscillate|registerWithController|0|1|strName|4|naboo_theed_borvo_15|strPatrolPointNames|5|naboo_theed_borvo_15_12145803_1:naboo_theed_borvo_15_12145803_2:naboo_theed_borvo_15_12145803_3:|strSpawnerType|4|patrol|strSpawns|4|naboo/theed_borvo_thug|$|
-1451091776	0	object/static/structure/general/streetlamp_small_blue_style_01.iff	0	751.072	8.79752	1969.81	1	0	0	0	1	1	1		buildoutObjectId|0|-1451091776|$|
-1445054509	0	object/static/structure/general/poi_tato_tent_s01.iff	0	1391.57	6	1528.85	0.417594	0	0.908634	0	1	1	1		buildoutObjectId|0|-1445054509|$|
-1434075537	0	object/tangible/ground_spawning/area_spawner.iff	0	236.227	7.44766	1893.59	0.723737	0	0.690076	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1434075537|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|6.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_muskeg_radical_01|strSpawnerType|4|area|strSpawns|4|naboo/muskeg_radical|$|
-1431755917	0	object/tangible/ground_spawning/area_spawner.iff	0	1894.59	38.7818	1881.37	-0.69178	0	0.722108	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1431755917|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|5.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_theed_borvo_20|strSpawnerType|4|area|strSpawns|4|naboo/theed_borvo_thug|$|
-1416962376	0	object/building/naboo/filler_building_naboo_theed_style_5.iff	0	1192.44	6	2028.14	-0.345432	0	0.938444	0	1	1	1	structure.filler.filler	buildoutObjectId|0|-1416962376|$|
-1414217904	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	698.669	6	1991.56	1	0	0	0	1	1	1	systems.spawning.patrol_point_setup	buildoutObjectId|0|-1414217904|ignoreInBuildoutArray|0|1|pointName|4|theed_imp_patrol_7_10003550_10|registerWithController|0|1|$|
-1398912443	0	object/tangible/quest/naboo_theed_terrorist_bomb.iff	0	1507.25	6	2017.9	1	0	0	0	1	1	1	quest.task.ground.retrieve_item_on_item:quest.util.retrieve_item_red_glow	buildoutObjectId|0|-1398912443|$|
-1392283010	0	object/tangible/quest/naboo_theed_terrorist_medical_droid.iff	0	1487.65	6	2036.37	-0.227202	0	0.973848	0	1	1	1	quest.task.ground.retrieve_item_on_item	buildoutObjectId|0|-1392283010|$|
-1384545622	0	object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	0	1515.23	6	2045.06	0.882333	0	-0.470626	0	1	1	1		buildoutObjectId|0|-1384545622|$|
-1370102196	0	object/static/flora/flora_bush_yavin_blueleaf.iff	0	1490.53	3.18424	171.438	0.99875	0	0	0.049979	1	1	1		buildoutObjectId|0|-1370102196|$|
-1362246533	0	object/tangible/ground_spawning/area_spawner.iff	0	1978.15	41.1996	1816.89	0.218425	0	0.975854	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1362246533|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|7.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_theed_borvo_14|strSpawnerType|4|area|strSpawns|4|naboo/theed_borvo_thug|$|
-1357754532	0	object/static/structure/general/web_07.iff	0	1109.45	6	1631.85	0.989986	0	0.141169	0	1	1	1		buildoutObjectId|0|-1357754532|$|
-1357331183	0	object/static/creature/droids_r5.iff	0	1442.13	6	1966.2	0.896053	0	-0.443948	0	1	1	1		buildoutObjectId|0|-1357331183|$|
-1355530300	0	object/tangible/ground_spawning/area_spawner.iff	0	1521.69	6	2036.3	0.966492	0	0.256698	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1355530300|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|5.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_theed_terrorist_08|strSpawnerType|4|area|strSpawns|4|naboo/theed_terrorist|$|
-1352526075	0	object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	0	1495.77	6	2012.27	0.891568	0	-0.452887	0	1	1	1		buildoutObjectId|0|-1352526075|$|
-1336962539	0	object/static/structure/tatooine/palette_tatooine_style_01.iff	0	1382.4	5.96392	1530.1	0.956802	0	0.29074	0	1	1	1		buildoutObjectId|0|-1336962539|$|
-1335866620	0	object/tangible/quest/naboo_theed_terrorist_bomb.iff	0	1449.56	6	1877.32	0.93945	0	-0.342687	0	1	1	1	quest.task.ground.retrieve_item_on_item:quest.util.retrieve_item_red_glow	buildoutObjectId|0|-1335866620|$|
-1334721727	0	object/tangible/ground_spawning/area_spawner.iff	0	1440.6	6	1885.6	-0.264943	0	0.964264	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1334721727|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|5.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_theed_terrorist_01|strSpawnerType|4|area|strSpawns|4|naboo/theed_terrorist|$|
-1334587254	0	object/static/structure/naboo/enclosed_walkway_s02.iff	0	964.449	6	1703.2	0.924909	0	-0.380188	0	1	1	1		buildoutObjectId|0|-1334587254|$|
-1332609284	0	object/static/structure/naboo/elevated_walkway_cap_s01.iff	0	640.254	-1.11354	1936.84	0.727999	0	-0.685578	0	1	1	1		buildoutObjectId|0|-1332609284|$|
-1331465280	0	object/tangible/quest/naboo_theed_terrorist_medical_droid.iff	0	1449.4	6	1953.09	0.774419	0	0.632673	0	1	1	1	quest.task.ground.retrieve_item_on_item	buildoutObjectId|0|-1331465280|$|
-1331168788	0	object/tangible/terminal/terminal_mission.iff	0	702.226	8.49514	1966.46	1	0	0	0	1	1	1	systems.missions.base.mission_terminal:planet_map.map_loc:planet_map.map_loc_attach	buildoutObjectId|0|-1331168788|$|
-1327962478	0	object/static/structure/dantooine/dant_rack_spears.iff	0	1261.68	6	2041.76	0.362357	0	0.932039	0	1	1	1		buildoutObjectId|0|-1327962478|$|
-1327095459	0	object/tangible/container/drum/large_plain_crate_s02.iff	0	1382.1	6.10432	1529.25	0.503476	0	0.864009	0	1	1	1	item.container.base.base_container	buildoutObjectId|0|-1327095459|$|
-1323115092	0	object/static/item/item_medic_bag.iff	0	1512.86	6	1868.32	0.462485	0	0.886627	0	1	1	1		buildoutObjectId|0|-1323115092|$|
-1321742450	0	object/static/item/item_medic_bacta_tank_advanced.iff	0	1413.71	6	1902.03	0.86848	0	-0.495724	0	1	1	1		buildoutObjectId|0|-1321742450|$|
-1321202141	0	object/tangible/camp/camp_cot.iff	0	1075.08	5.23165	1351.31	0.882333	0	-0.470626	0	1	1	1		buildoutObjectId|0|-1321202141|occupied.limit|0|1|$|
-1318927845	0	object/tangible/quest/blooming_sapflower.iff	0	1250.57	3.01086	1240.76	0.19945	0	0.979908	0	1	1	1	quest.task.ground.retrieve_item_on_item	buildoutObjectId|0|-1318927845|$|
-1299196114	0	object/static/structure/naboo/poi_nboo_tent_hut_s01.iff	0	395.006	14.4747	1662.84	-3.2e-008	9.6e-010	0.99955	0.0299955	1	1	1		buildoutObjectId|0|-1299196114|$|
-1297870615	0	object/static/structure/naboo/enclosed_walkway_s02.iff	0	1407.02	5.92777	2020.54	-0.345433	0	0.938444	0	1	1	1		buildoutObjectId|0|-1297870615|$|
-1292148060	0	object/static/structure/naboo/gungan_statue_s01.iff	0	227.34	7.01494	1895.98	1	0	0	0	1	1	1		buildoutObjectId|0|-1292148060|$|
-1289777588	0	object/static/structure/general/streetlamp_small_style_01.iff	0	1490.34	2.71544	170.904	1	0	0	0	1	1	1		buildoutObjectId|0|-1289777588|$|
-1285988818	0	object/tangible/terminal/terminal_mission_scout.iff	0	703.88	6	1981.43	1	0	0	0	1	1	1	systems.missions.base.mission_terminal:planet_map.map_loc:planet_map.map_loc_attach	buildoutObjectId|0|-1285988818|intScout|0|1|$|
-1284547601	0	object/tangible/ground_spawning/area_spawner.iff	0	1221.61	6	1614.44	0.908321	0	0.418274	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1284547601|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|9.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_theed_nigtspider_06|strSpawnerType|4|area|strSpawns|4|naboo/theed_nightspider|$|
-1282409531	0	object/tangible/container/jar/jar_spice_s01.iff	0	1381.97	6.08687	1530.82	1	0	0	0	1	1	1		buildoutObjectId|0|-1282409531|$|
-1281768434	0	object/tangible/ground_spawning/area_spawner.iff	0	1439.8	6	1967.52	0.997211	0	-0.0746408	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1281768434|fltMaxSpawnTime|2|9.000000|fltMinSpawnTime|2|3.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_major_franchels|strSpawnerType|4|area|strSpawns|4|naboo/major_franchels|$|
-1273590375	0	object/building/military/military_outpost_guard_tower_1.iff	0	1597.82	9.76248	1598.94	1	0	0	0	1	1	1		buildoutObjectId|0|-1273590375|$|
-1263146802	0	object/static/item/item_medic_bacta_tank_advanced.iff	0	1536.43	6	2019.13	0.86848	0	-0.495724	0	1	1	1		buildoutObjectId|0|-1263146802|$|
-1246904292	0	object/tangible/quest/naboo_theed_borvo_antenna.iff	0	1947.07	45.5631	1830.29	0.707107	0	0.707107	0	1	1	1	quest.task.ground.retrieve_item_on_item	buildoutObjectId|0|-1246904292|$|
-1246571693	0	object/static/item/item_container_organic_hide.iff	0	1125.4	6	1959	0.980067	0	0.198669	0	1	1	1		buildoutObjectId|0|-1246571693|$|
-1242086171	0	object/tangible/quest/rotting_sapflower.iff	0	997.547	2.3877	960.938	0.278698	0.105375	0.954084	0.0307811	1	1	1	quest.task.ground.retrieve_item_on_item	buildoutObjectId|0|-1242086171|$|
-1241413427	0	object/static/structure/naboo/nboo_imprv_lattice_wall_long_s01.iff	0	1104.57	6	1968.36	0.938963	0	0.344019	0	1	1	1		buildoutObjectId|0|-1241413427|$|
-1240902027	0	object/tangible/camp/camp_spit.iff	0	1076.58	5.12256	1350.15	1	0	0	0	1	1	1	systems.camping.template.camp_spit	buildoutObjectId|0|-1240902027|$|
-1239926135	0	object/building/naboo/guild_university_naboo_style_01.iff	0	692	6	1948.5	1	0	0	0	1	1	1	planet_map.map_loc:npc.skillteacher.university_trainer_spawner	buildoutObjectId|0|-1239926135|portalProperty.crc|0|-146915617|$|
-1416801220	-1239926135	object/cell/cell.iff	1	0	0	0	1	0	0	0	1	1	1		buildoutObjectId|0|-1416801220|$|
-1550759483	-1239926135	object/cell/cell.iff	2	0	0	0	1	0	0	0	1	1	1		buildoutObjectId|0|-1550759483|$|
-1813593959	-1239926135	object/cell/cell.iff	3	0	0	0	1	0	0	0	1	1	1		buildoutObjectId|0|-1813593959|$|
-1685100866	-1239926135	object/cell/cell.iff	4	0	0	0	1	0	0	0	1	1	1		buildoutObjectId|0|-1685100866|$|
-91884238	-1239926135	object/cell/cell.iff	5	0	0	0	1	0	0	0	1	1	1		buildoutObjectId|0|-91884238|$|
-507892488	-1239926135	object/cell/cell.iff	6	0	0	0	1	0	0	0	1	1	1	systems.crafting.station_cell	buildoutObjectId|0|-507892488|$|
-386421084	-507892488	object/tangible/crafting/station/public_clothing_station.iff	6	-12.08	1.13	5.75	-0.707107	0	0.707107	0	1	1	1	systems.crafting.base_station:object.destroy_message	crafting.private|0|0|crafting.station|0|1|crafting.type|0|10|destroyMessageList.delays|3|10.000000:|destroyMessageList.handlerNames|5|clothingStationDied:|destroyMessageList.recipients|7|-285415627624531319:|$|
-1424652355	-1239926135	object/cell/cell.iff	7	0	0	0	1	0	0	0	1	1	1	systems.crafting.station_cell	buildoutObjectId|0|-1424652355|$|
-1632267998	-1424652355	object/tangible/crafting/station/public_structure_station.iff	7	14.7	1.13	-8.76	-0.707107	0	0.707107	0	1	1	1	systems.crafting.base_station:object.destroy_message	crafting.private|0|0|crafting.station|0|1|crafting.type|0|1536|destroyMessageList.delays|3|10.000000:|destroyMessageList.handlerNames|5|structureStationDied:|destroyMessageList.recipients|7|-285415627624531319:|$|
-1927988745	-1239926135	object/cell/cell.iff	8	0	0	0	1	0	0	0	1	1	1	systems.crafting.station_cell	buildoutObjectId|0|-1927988745|$|
-1074603704	-1927988745	object/tangible/crafting/station/public_weapon_station.iff	8	-1.35	1.13	-14.73	1	0	0	0	1	1	1	systems.crafting.base_station:object.destroy_message	crafting.private|0|0|crafting.station|0|1|crafting.type|0|526369|destroyMessageList.delays|3|10.000000:|destroyMessageList.handlerNames|5|weaponStationDied:|destroyMessageList.recipients|7|-285415627624531319:|$|
-1948313463	-1239926135	object/cell/cell.iff	9	0	0	0	1	0	0	0	1	1	1	systems.crafting.station_cell	buildoutObjectId|0|-1948313463|$|
-306232697	-1948313463	object/tangible/crafting/station/public_weapon_station.iff	9	-6.9886	1.13	-11.4636	-0.707107	0	0.707107	0	1	1	1	systems.crafting.base_station:object.destroy_message	crafting.private|0|0|crafting.station|0|1|crafting.type|0|526369|destroyMessageList.delays|3|10.000000:|destroyMessageList.handlerNames|5|droidStationDied:|destroyMessageList.recipients|7|-285415627624531319:|$|
-1234723325	0	object/tangible/ground_spawning/patrol_spawner.iff	0	1486.55	7.59517	1583.66	1	0	0	0	1	1	1	systems.spawning.spawner_patrol	buildoutObjectId|0|-1234723325|fltMaxSpawnTime|2|75.000000|fltMinSpawnTime|2|60.000000|fltRadius|2|10.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|patrolPathType|4|oscillate|registerWithController|0|1|strName|4|feral_fambaa|strPatrolPointNames|5|feral_fambaa_14746394_1:feral_fambaa_14746394_2:feral_fambaa_14746394_3:feral_fambaa_14746394_4:feral_fambaa_14746394_5:feral_fambaa_14746394_6:feral_fambaa_14746394_7:|strSpawnerType|4|patrol|strSpawns|4|feral_fambaa|$|
-1229204555	0	object/static/item/item_medic_bag.iff	0	1489.25	6	2036.36	0.462485	0	0.886627	0	1	1	1		buildoutObjectId|0|-1229204555|$|
-1227429020	0	object/static/flora/flora_flower_all_bauhin.iff	0	1474.91	2.61472	170.582	1	0	0	0	1	1	1		buildoutObjectId|0|-1227429020|$|
-1213832370	0	object/tangible/poi/spawnegg/exterior_spawnegg.iff	0	58.8623	9.01581	1787.65	1	0	0	0	1	1	1	poi.exterior_spawner.exterior_spawner	buildoutObjectId|0|-1213832370|$|
-1210803594	0	object/static/structure/military/military_column_med_imperial_style_01.iff	0	1977.94	44.7927	1860.57	1	0	0	0	1	1	1		buildoutObjectId|0|-1210803594|$|
-1210642634	0	object/static/structure/corellia/corl_power_connector.iff	0	1609.51	9.29936	1586.35	0.707126	0	0.707087	0	1	1	1		buildoutObjectId|0|-1210642634|$|
-1197095381	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	702.11	12.6161	1551.15	1	0	0	0	1	1	1	systems.spawning.patrol_point_setup	buildoutObjectId|0|-1197095381|ignoreInBuildoutArray|0|1|pointName|4|ac_mystril_skirmisher_10391040_1|registerWithController|0|1|$|
-1192059214	0	object/tangible/ground_spawning/area_spawner.iff	0	1686.8	5.48464	1570.95	0.780798	0	0.624784	0	1	1	1	systems.spawning.spawner_area	buildoutObjectId|0|-1192059214|fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|7.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|naboo_mummer_brute_06|strSpawnerType|4|area|strSpawns|4|naboo/mummer_brute|$|
